online class +,online merch dept +,online subclass +,online upc +,internet sku name +,oms id +,online merch dept nbr +,online classification +,online disposition,online ship from type +,online ship lead days
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477668870,"eXtreme 3 ft. High Flex HD6 Patch Cord, Blue",302048254,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477133798,"eXtreme 5 ft. Cat 6  Patch Cord, Blue",302048255,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511791,"eXtreme 5 ft. Cat 6  Patch Cord, Blue",302048255,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511792,"eXtreme 3 ft. High Flex HD6 Patch Cord, White",302048256,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669211,"eXtreme 3 ft. High Flex HD6 Patch Cord, White",302048256,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511793,"GigaMax 10 ft. Cat 5e Patch Cord, Gray 5G460 10S",302048257,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477164297,"GigaMax 10 ft. Cat 5e Patch Cord, Gray 5G460 10S",302048257,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511795,"GigaMax 10 ft. Cat 5e Patch Cord, Yellow",302048260,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477164631,"GigaMax 10 ft. Cat 5e Patch Cord, Yellow",302048260,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477344613,"7 ft. eXtreme Cat 5e SlimLine Boot Patch Cord, Blue",302048262,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511797,"7 ft. eXtreme Cat 5e SlimLine Boot Patch Cord, Blue",302048262,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477668825,"eXtreme 1 ft. High Flex HD6 Patch Cord, Blue",302048265,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511799,"eXtreme 1 ft. High Flex HD6 Patch Cord, Blue",302048265,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511800,"GigaMax 10 ft. Cat 5e Patch Cord, Blue 5G460 10L",302048266,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477164488,"GigaMax 10 ft. Cat 5e Patch Cord, Blue 5G460 10L",302048266,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669181,"eXtreme 1 ft. High Flex HD6 Patch Cord, White",302048268,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511802,"eXtreme 1 ft. High Flex HD6 Patch Cord, White",302048268,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477668863,"eXtreme 2 ft. High Flex HD6 Patch Cord, Blue",302048273,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477134085,"eXtreme 3 ft. Cat 6  Patch Cord, Yellow",302048275,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511807,"eXtreme 3 ft. Cat 6  Patch Cord, Yellow",302048275,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669143,"eXtreme 2 ft. High Flex HD6 Patch Cord, White",302048276,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511808,"eXtreme 2 ft. High Flex HD6 Patch Cord, White",302048276,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477668856,"eXtreme 4 ft. High Flex HD6 Patch Cord, Blue",302048278,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511810,"eXtreme 4 ft. High Flex HD6 Patch Cord, Blue",302048278,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477668979,"eXtreme 5 ft. High Flex HD6 Patch Cord, Blue",302048280,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511812,"eXtreme 5 ft. High Flex HD6 Patch Cord, Blue",302048280,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669297,"eXtreme 5 ft. High Flex HD6 Patch Cord, Yellow",302048281,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511822,"eXtreme 7 ft. Cat 6  Patch Cord, Blue 62460 7L",302048290,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477133804,"eXtreme 7 ft. Cat 6  Patch Cord, Blue 62460 7L",302048290,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669068,"eXtreme 7 ft. High Flex HD6 Patch Cord, Gray",302048291,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511824,"eXtreme 7 ft. Cat 6  Patch Cord, Red 62460 7R",302048292,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477133743,"eXtreme 7 ft. Cat 6  Patch Cord, Red 62460 7R",302048292,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477669235,"eXtreme 7 ft. High Flex HD6 Patch Cord, White",302048293,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511825,"eXtreme 7 ft. High Flex HD6 Patch Cord, White",302048293,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,-1002511826,"eXtreme 7 ft. Cat 6  Patch Cord, Gray",302048294,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477133880,"eXtreme 7 ft. Cat 6  Patch Cord, Gray",302048294,27L,Online only,Discontinued,UNKNOWN,1
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477119853,"4 Channel 1200 Watt/Channel 4800 Watt Max with Dual 20 Amp Power Supply Cords 0 10 Volt Analog Standard 120 Volt, Black",302067738,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477807224,Architectural Edition Powered by JBL Sound Bar with Wireless Subwoofer and Bluetooth,302067742,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,-1002518512,"1 Unit High Multimedia Outlet System  MOS  Decora Insert, Ivory 41649 I",302070526,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-018-JACKS,078477342848,"1 Unit High Multimedia Outlet System  MOS  Decora Insert, Ivory 41649 I",302070526,27L,Online only,Discontinued,UNKNOWN,2
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477807231,Architectural Edition Powered by JBL   In Wall Center Channel Loudspeaker,302070950,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477807200,Powered by JBL   2 Way Dual Channel 5 1/2 in. Shelf Mounted Center Channel Loudspeaker,302070951,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477807194,Architectural Edition Powered by JBL   Pair of Indoor/Outdoor/All Weather Loudspeakers,302070952,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,-1002518568,Architectural Edition Powered by JBL   Dynamic Powered Subwoofer in Bass Reflex Enclosure,302070953,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-009-SPEAKERS & RADIOS,078477807217,Architectural Edition Powered by JBL   Dynamic Powered Subwoofer in Bass Reflex Enclosure,302070953,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-019-NETWORKING,078477673041,8 Port Gigabit Ethernet Switch,302071632,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-019-NETWORKING,078477673058,"Wireless 802.11n Dual Band Gigabit Router   Fits easily into Leviton Structured Medi Amp Centers, White",302071633,27L,Online only,Discontinued,UNKNOWN,3
027-002-WIRING DEVICES,27E-ELECTRICAL,027-002-013-SPECIALTY,-1002518736,"Watertight 2 in. Conduit Hub for use with Intermediate Metal Conduit  IMC  or Rigid Conduit, Zinc",302071637,27E,Online only,Discontinued,UNKNOWN,3
027-002-WIRING DEVICES,27E-ELECTRICAL,027-002-013-SPECIALTY,078477505588,"Watertight 2 in. Conduit Hub for use with Intermediate Metal Conduit  IMC  or Rigid Conduit, Zinc",302071637,27E,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-063-SPECIAL ORDER,078477285558,"24 in. Enclosure for Low Voltage Electronics and Audio, Video and Home Control Distribution Components, Black",302079237,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477360019,"24 Port eXtreme Cat 6  Universal 1RU Recessed Patch Panel with Cable Management Bar, Black",302080727,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477360026,"48 Port eXtreme Cat 6  Universal 2RU Recessed Patch Panel with Cable Management Bar, Black",302080728,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-015-ELECTRONIC CABLES,078477298664,"48 Port QuickPort High Density 1RU Patch Panel with eXtreme Cat 6  Connectors and Cable Management Bar, Black",302080731,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477465707,"30 Amp 120 277VAC 20 Amp 347VAC  8  1 Pole  NO /NC  EZ MAX Plus 8 Relay Panel, Black",302080741,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477193013,"20 Amp 208 480 Volt 2 Pole EZ MAX N/O Relay Card, White",302080742,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,-1002520479,"120/277 Volt and 347 Volt Control Input No Relays 8 Relay Panel, Black",302080744,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477465691,"120/277 Volt and 347 Volt Control Input No Relays 8 Relay Panel, Black",302080744,27L,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477480236,"120 Volt/277 Volt and 347 Volt Control Input EZ MAX Plus 8 Relay Panel, Black",302080745,27L,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477891346,20/240 Volt 200 Amp Outdoor Rated Meter Socket Surge Arrester Adapter in White,302084822,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477065914,120/240 Volt Single Phase Surge Panel with Replaceable Surge Modules in Gray,302084823,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477853504,240 Volt 3 Phase Delta Surge Panel with Replaceable Surge Modules in Gray,302084826,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520915,240 Volt 3 Phase Delta Surge Panel with Replaceable Surge Modules in Gray,302084826,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520917,20/240/120 Volt Hi Leg Split Phase Delta in Gray,302084828,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477961964,20/240/120 Volt Hi Leg Split Phase Delta in Gray,302084828,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-005-FUSES,078477865545,"347/600 Volt 3 Phase WYE 4 Mode Protection Surge Protective Panel, Gray",302084831,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520923,"3 Phase 277/480 Volt WYE or 3 Phase 240 Volt Delta Type 1 Surge Arrester, Gray",302084836,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477525609,"3 Phase 277/480 Volt WYE or 3 Phase 240 Volt Delta Type 1 Surge Arrester, Gray",302084836,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,-1002520924,"8.5 Volt DC 3 Pin Header Connector Surface Mount Communication Module Surge Protective Device, Black",302084837,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,078477977552,"8.5 Volt DC 3 Pin Header Connector Surface Mount Communication Module Surge Protective Device, Black",302084837,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,078477868812,"120 Volt AC 2 Pole 3 Wire DIN Rail Mounted Wired In Module Equipment Cabinet Surge Protective Device, Black",302084838,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,-1002520925,"120 Volt AC 2 Pole 3 Wire DIN Rail Mounted Wired In Module Equipment Cabinet Surge Protective Device, Black",302084838,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,-1002520926,"120 Volt Single Phase Surge Panel with Replaceable Surge Modules, Gray",302084839,27E,Online only,Discontinued,UNKNOWN,3
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,078477851685,"120 Volt Single Phase Surge Panel with Replaceable Surge Modules, Gray",302084839,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477851692,"120/240 Volt Single Phase Surge Panel with Replaceable Surge Modules, Gray",302084842,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520929,"120/240 Volt Single Phase Surge Panel with Replaceable Surge Modules, Gray",302084842,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477864890,"120/240/120 Volt Hi Leg Split Phase Delta Surge Panel, Gray 32412 DS3",302084843,27E,Online only,Discontinued,UNKNOWN,2
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520930,"120/240/120 Volt Hi Leg Split Phase Delta Surge Panel, Gray 32412 DS3",302084843,27E,Online only,Discontinued,UNKNOWN,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,078477846575,"120/240 Volt Single Phase Enhanced Noise Filtering Module Surge Protective Panel, Gray 42120 1",302084844,27E,Online only,Discontinued,UNKNOWN,2
027-003-EXT CORD/WORKLIGHT/SURGE,27E-ELECTRICAL,027-003-006-SURGE PROTECTORS,-1002520931,"120/240 Volt Single Phase Enhanced Noise Filtering Module Surge Protective Panel, Gray 42120 1",302084844,27E,Online only,Discontinued,UNKNOWN,2
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002520932,"120/208 Volt 3 Phase WYE Surge Panel with Replaceable Surge Modules, Gray",302084845,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477851708,"120/208 Volt 3 Phase WYE Surge Panel with Replaceable Surge Modules, Gray",302084845,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002530695,"120/240 Volt Single Phase Panel Mount 4 Mode Protection Outdoor Rated Surge Protective Device, Gray",302111176,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477879474,"120/240 Volt Single Phase Panel Mount 4 Mode Protection Outdoor Rated Surge Protective Device, Gray",302111176,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477597873,"Series 2000 Three Phase Indoor Meter Kit, 480 Volt 3P4 Watt 800 Amp with 3 Split Core CTs, Gray",302119814,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,-1002532985,"Series 2000 Three Phase Indoor Meter Kit, 480 Volt 3P4 Watt 800 Amp with 3 Split Core CTs, Gray",302119814,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477545188,"Sub Meter Series 2000 Three Element Indoor Surface Mount Enclosure, 100 0.1 Amp Ratio Max 100 Amp, Gray",302119815,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,-1002532986,"Sub Meter Series 2000 Three Element Indoor Surface Mount Enclosure, 100 0.1 Amp Ratio Max 100 Amp, Gray",302119815,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477552933,"Mini Meter   Dual Element, 2PH, 3 Watt, 120 Volt, Individual, Self Contained LCD Counter, 200 0.1, Black",302119839,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477552919,"Dual Element Mini Meter Submeter with No Enclosure, Black",302119840,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477547731,"Mini Meter Kit Single Element, 1PH, 2 Watt, 120 Volt, Small Outdoor Enclosure, Mechanical 1 KWH Counter, 100 0.1, Black",302119842,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477552797,"Small NEMA 4X Enclosures Individual Mini Meter Submeter with Mechanical Counters, Gray",302119843,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,-1002533013,"Small NEMA 4X Enclosures Individual Mini Meter Submeter with Mechanical Counters, Gray",302119843,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,-1002533015,"Mini Meter   Dual Element, 2PH, 3 Watt, 120 Volt, Individual, Self Contained LCD Counter, 100 0.1, Black",302119845,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-008-METER SOCKETS,078477552926,"Mini Meter   Dual Element, 2PH, 3 Watt, 120 Volt, Individual, Self Contained LCD Counter, 100 0.1, Black",302119845,27E,Online only,Discontinued,UNKNOWN,3
027-031-HOME & MOBILE ELECTRONIC,27L-LIGHTING,027-031-014-MISCELLANEOUS,078477200056,"DSL Filter Board   Fits Easily into Structured Media Centers, Gray",302120063,27L,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-009-DISCONNECT/SAFETY SWITCH,078477078990,40 Amp 600 Volt Industrial Grade Toggle 2 Pole AC Welder Starting Switch   Black,302123753,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-009-DISCONNECT/SAFETY SWITCH,-1002533270,40 Amp 600 Volt Industrial Grade Toggle 2 Pole AC Welder Starting Switch   Black,302123753,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477421093,"15 Amp NEMA 5 15P Straight Blade Plug 12 Receptacles 10 ft. Cord Horizontal Rack Mount Power Distribution Unit, Black",302133496,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002535065,"15 Amp NEMA 5 15P Straight Blade Plug 12 Receptacles 10 ft. Cord Horizontal Rack Mount Power Distribution Unit, Black",302133496,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,078477421086,"15 Amp NEMA 5 15P Straight Blade Plug 12 Receptacles 7 ft. Cord Horizontal Rack Mount Power Distribution Unit, Black",302133497,27E,Online only,Discontinued,UNKNOWN,3
027-008-CIRCUIT PROTECT. DEVICES,27E-ELECTRICAL,027-008-002-ELECTRICAL PANELS,-1002535066,"15 Amp NEMA 5 15P Straight Blade Plug 12 Receptacles 7 ft. Cord Horizontal Rack Mount Power Distribution Unit, Black",302133497,27E,Online only,Discontinued,UNKNOWN,3
